ComputerTime,FixType,Latitude (dd),Longitude (dd),Satellites,Altitude (m),HDOP,Course (°True N),Speed (km/h),UTCDate,UTCTime
2024-01-17T12:12:44.613,2,42.2993433333333,-71.3528533333333,8,69.4,1.02,248.46,2.09276,17-Jan-2024,17:12:44
2024-01-17T12:12:45.588,2,42.2993433333333,-71.352865,8,69.1,1.02,261.38,1.83348,17-Jan-2024,17:12:45
2024-01-17T12:12:46.561,2,42.299345,-71.3528733333333,8,68.9,1.02,269.5,1.55568,17-Jan-2024,17:12:46
2024-01-17T12:12:47.779,2,42.2993416666667,-71.35288,8,68.7,1.02,245.56,1.27788,17-Jan-2024,17:12:47
2024-01-17T12:12:48.572,2,42.2993383333333,-71.3528883333333,8,68.4,1.02,250.83,1.50012,17-Jan-2024,17:12:48
2024-01-17T12:12:49.564,2,42.2993416666667,-71.352895,8,68.2,1.02,266.85,1.40752,17-Jan-2024,17:12:49
2024-01-17T12:12:50.576,2,42.2993383333333,-71.3529016666667,8,68,1.02,256.98,1.44456,17-Jan-2024,17:12:50
2024-01-17T12:12:51.568,2,42.2993333333333,-71.3529166666667,8,67.8,1.02,255.63,1.88904,17-Jan-2024,17:12:51
2024-01-17T12:12:52.778,2,42.2993333333333,-71.352925,7,67.6,1.63,258.91,1.72236,17-Jan-2024,17:12:52
2024-01-17T12:12:53.578,2,42.2993316666667,-71.352935,8,67.4,1.02,250.59,1.2964,17-Jan-2024,17:12:53
2024-01-17T12:12:54.622,2,42.299325,-71.3529466666667,8,67.2,1.02,243.19,1.852,17-Jan-2024,17:12:54
2024-01-17T12:12:55.625,2,42.2993183333333,-71.3529633333333,8,67,1.02,242.91,2.33352,17-Jan-2024,17:12:55
2024-01-17T12:12:56.565,2,42.2993116666667,-71.35298,8,66.6,1.02,241.88,2.46316,17-Jan-2024,17:12:56
2024-01-17T12:12:57.820,2,42.299305,-71.352995,8,66.3,1.02,238.27,2.51872,17-Jan-2024,17:12:57
2024-01-17T12:12:58.570,2,42.2993,-71.3530116666667,8,66,1.02,239.61,2.74096,17-Jan-2024,17:12:58
2024-01-17T12:12:59.565,2,42.2992983333333,-71.353025,8,65.9,1.02,241.9,2.81504,17-Jan-2024,17:12:59
2024-01-17T12:13:00.600,2,42.2992916666667,-71.3530416666667,8,65.5,1.02,245.04,3.00024,17-Jan-2024,17:13:00
2024-01-17T12:13:01.623,2,42.2992916666667,-71.3530533333333,8,65.3,1.02,250.1,3.18544,17-Jan-2024,17:13:01
2024-01-17T12:13:02.778,2,42.29929,-71.353065,8,65.1,1.02,252.13,3.31508,17-Jan-2024,17:13:02
2024-01-17T12:13:03.622,2,42.2992866666667,-71.35308,7,64.9,1.63,255.07,3.46324,17-Jan-2024,17:13:03
2024-01-17T12:13:04.609,2,42.29929,-71.3530916666667,7,64.8,1.63,259.1,3.241,17-Jan-2024,17:13:04
2024-01-17T12:13:05.608,2,42.29929,-71.3531066666667,8,64.6,1.02,261.16,3.40768,17-Jan-2024,17:13:05
2024-01-17T12:13:06.628,2,42.2992916666667,-71.35312,8,64.4,1.02,262.44,3.38916,17-Jan-2024,17:13:06
2024-01-17T12:13:07.814,2,42.2992916666667,-71.353135,7,64.4,1.63,263.9,3.25952,17-Jan-2024,17:13:07
2024-01-17T12:13:08.583,2,42.2992966666667,-71.35315,8,64.3,1.02,269.44,3.22248,17-Jan-2024,17:13:08
2024-01-17T12:13:09.550,2,42.2992966666667,-71.3531633333333,8,64.2,1.02,269.63,3.16692,17-Jan-2024,17:13:09
2024-01-17T12:13:10.558,2,42.2992983333333,-71.3531733333333,8,64.2,1.02,271.54,3.03728,17-Jan-2024,17:13:10
2024-01-17T12:13:11.552,2,42.2992966666667,-71.3531916666667,8,64.1,1.02,265.9,3.241,17-Jan-2024,17:13:11
2024-01-17T12:13:12.788,2,42.2992933333333,-71.3532116666667,8,64,1.02,263.93,3.5188,17-Jan-2024,17:13:12
2024-01-17T12:13:13.570,2,42.299295,-71.3532283333333,8,64,1.02,263.19,3.4262,17-Jan-2024,17:13:13
2024-01-17T12:13:14.544,2,42.299295,-71.35324,8,63.9,1.02,264.35,3.12988,17-Jan-2024,17:13:14
2024-01-17T12:13:15.562,2,42.2992983333333,-71.3532533333333,8,63.8,1.02,265.13,2.92616,17-Jan-2024,17:13:15
2024-01-17T12:13:16.716,2,42.2993,-71.3532666666667,8,63.7,1.02,267.24,2.70392,17-Jan-2024,17:13:16
2024-01-17T12:13:17.802,2,42.2993,-71.35328,8,63.6,1.02,265.49,2.38908,17-Jan-2024,17:13:17
2024-01-17T12:13:18.699,2,42.2993016666667,-71.3532916666667,8,63.5,1.02,262.87,2.14832,17-Jan-2024,17:13:18
2024-01-17T12:13:19.732,2,42.2993066666667,-71.3533066666667,8,63.6,1.02,265.9,1.92608,17-Jan-2024,17:13:19
2024-01-17T12:13:20.575,2,42.2993083333333,-71.3533266666667,8,63.5,1.02,273.7,2.1298,17-Jan-2024,17:13:20
2024-01-17T12:13:21.559,2,42.2993116666667,-71.3533383333333,8,63.5,1.02,281.34,2.25944,17-Jan-2024,17:13:21
2024-01-17T12:13:22.808,2,42.299315,-71.353355,8,63.5,1.02,285.7,2.2224,17-Jan-2024,17:13:22
2024-01-17T12:13:23.546,2,42.2993183333333,-71.3533633333333,8,63.5,1.02,288.09,2.14832,17-Jan-2024,17:13:23
2024-01-17T12:13:24.661,2,42.2993233333333,-71.3533766666667,8,63.5,1.02,295.28,2.11128,17-Jan-2024,17:13:24
2024-01-17T12:13:25.631,2,42.2993266666667,-71.35339,8,63.6,1.02,289.3,2.25944,17-Jan-2024,17:13:25
2024-01-17T12:13:26.695,2,42.29933,-71.3534016666667,8,63.6,1.02,287.17,2.315,17-Jan-2024,17:13:26
2024-01-17T12:13:27.814,2,42.2993383333333,-71.3534116666667,8,63.6,1.02,295.01,2.29648,17-Jan-2024,17:13:27
2024-01-17T12:13:28.603,2,42.2993416666667,-71.35342,8,63.7,1.02,291.37,2.55576,17-Jan-2024,17:13:28
2024-01-17T12:13:29.574,2,42.2993466666667,-71.3534316666667,8,63.7,1.02,294.22,2.72244,17-Jan-2024,17:13:29
2024-01-17T12:13:30.800,2,42.2993516666667,-71.35344,8,63.8,1.02,298.02,2.64836,17-Jan-2024,17:13:30
2024-01-17T12:13:31.552,2,42.299355,-71.3534466666667,8,63.8,1.02,294.12,2.48168,17-Jan-2024,17:13:31
2024-01-17T12:13:32.771,2,42.299355,-71.353455,8,63.8,1.02,286.34,2.46316,17-Jan-2024,17:13:32
2024-01-17T12:13:33.575,2,42.2993583333333,-71.3534583333333,8,63.7,1.02,297.87,2.46316,17-Jan-2024,17:13:33
2024-01-17T12:13:34.563,2,42.2993583333333,-71.3534633333333,8,63.6,1.02,299.05,2.27796,17-Jan-2024,17:13:34
2024-01-17T12:13:35.572,2,42.2993633333333,-71.3534683333333,8,63.4,1.02,305.73,2.29648,17-Jan-2024,17:13:35
2024-01-17T12:13:36.580,2,42.2993683333333,-71.35347,8,63.4,1.02,315.59,2.38908,17-Jan-2024,17:13:36
2024-01-17T12:13:37.793,2,42.2993716666667,-71.3534733333333,8,63.3,1.02,318.16,2.44464,17-Jan-2024,17:13:37
2024-01-17T12:13:38.557,2,42.2993766666667,-71.3534766666667,8,63.3,1.02,321.4,2.48168,17-Jan-2024,17:13:38
2024-01-17T12:13:39.618,2,42.2993833333333,-71.3534833333333,8,63.4,1.02,325.48,2.33352,17-Jan-2024,17:13:39
2024-01-17T12:13:40.620,2,42.29939,-71.3534866666667,8,63.2,1.02,339.48,2.11128,17-Jan-2024,17:13:40
2024-01-17T12:13:41.591,2,42.2994,-71.3534933333333,8,63.1,1.02,338.23,2.38908,17-Jan-2024,17:13:41
2024-01-17T12:13:42.752,2,42.2994066666667,-71.3534983333333,8,63.1,1.02,344.75,2.14832,17-Jan-2024,17:13:42
2024-01-17T12:13:43.617,2,42.2994133333333,-71.3535,8,63.1,1.02,350.81,2.14832,17-Jan-2024,17:13:43
2024-01-17T12:13:44.555,2,42.2994216666667,-71.3535,8,63.2,1.03,359.07,2.53724,17-Jan-2024,17:13:44
2024-01-17T12:13:45.626,2,42.2994366666667,-71.3535016666667,8,63.7,1.03,357.9,3.07432,17-Jan-2024,17:13:45
2024-01-17T12:13:46.622,2,42.2994483333333,-71.3535033333333,8,63.9,1.03,359.99,3.35212,17-Jan-2024,17:13:46
2024-01-17T12:13:47.821,2,42.29946,-71.353505,8,64,1.03,357.73,3.85216,17-Jan-2024,17:13:47
2024-01-17T12:13:48.629,2,42.2994716666667,-71.3535066666667,8,64.2,1.03,356.15,3.87068,17-Jan-2024,17:13:48
2024-01-17T12:13:49.644,2,42.2994783333333,-71.3535066666667,8,64.3,1.03,356.76,3.59288,17-Jan-2024,17:13:49
2024-01-17T12:13:50.569,2,42.2994866666667,-71.3535066666667,8,64.4,1.03,1.95,3.59288,17-Jan-2024,17:13:50
2024-01-17T12:13:51.562,2,42.299495,-71.3535033333333,8,64.5,1.03,6.03,3.50028,17-Jan-2024,17:13:51
2024-01-17T12:13:52.761,2,42.2995033333333,-71.3534983333333,8,64.6,1.03,8.85,3.44472,17-Jan-2024,17:13:52
2024-01-17T12:13:53.555,2,42.2995116666667,-71.3534916666667,8,64.6,1.03,13.85,3.53732,17-Jan-2024,17:13:53
2024-01-17T12:13:54.566,2,42.29952,-71.3534866666667,8,64.6,1.03,15.27,3.62992,17-Jan-2024,17:13:54
2024-01-17T12:13:55.577,2,42.2995266666667,-71.353485,8,64.6,1.02,10.76,3.37064,17-Jan-2024,17:13:55
2024-01-17T12:13:56.580,2,42.2995333333333,-71.35348,8,64.6,1.03,11.77,3.46324,17-Jan-2024,17:13:56
2024-01-17T12:13:57.761,2,42.2995416666667,-71.3534716666667,8,64.6,1.03,10.78,3.68548,17-Jan-2024,17:13:57
2024-01-17T12:13:58.607,2,42.29955,-71.3534666666667,8,64.7,1.03,9.6,3.75956,17-Jan-2024,17:13:58
2024-01-17T12:13:59.575,2,42.2995616666667,-71.3534616666667,8,64.6,1.03,8.02,4.11144,17-Jan-2024,17:13:59
2024-01-17T12:14:00.624,2,42.2995716666667,-71.353455,8,64.6,1.03,7.45,4.03736,17-Jan-2024,17:14:00
2024-01-17T12:14:01.549,2,42.2995783333333,-71.35345,8,64.6,1.03,1.59,3.85216,17-Jan-2024,17:14:01
2024-01-17T12:14:02.748,2,42.2995866666667,-71.3534466666667,8,64.6,1.03,358.8,3.94476,17-Jan-2024,17:14:02
2024-01-17T12:14:03.569,2,42.299595,-71.3534416666667,8,64.6,1.03,359.41,3.85216,17-Jan-2024,17:14:03
2024-01-17T12:14:04.621,2,42.2996066666667,-71.3534416666667,8,64.6,1.03,356.57,4.03736,17-Jan-2024,17:14:04
2024-01-17T12:14:05.578,2,42.2996183333333,-71.3534416666667,8,64.6,1.03,352.48,4.20404,17-Jan-2024,17:14:05
2024-01-17T12:14:06.617,2,42.29963,-71.35344,8,64.5,1.03,352.35,4.167,17-Jan-2024,17:14:06
2024-01-17T12:14:07.809,2,42.2996383333333,-71.3534416666667,8,64.4,1.03,349.1,4.05588,17-Jan-2024,17:14:07
2024-01-17T12:14:08.602,2,42.29965,-71.3534433333333,8,64.3,1.03,347.81,4.27812,17-Jan-2024,17:14:08
2024-01-17T12:14:09.612,2,42.2996583333333,-71.353445,8,64.3,1.03,344.85,4.09292,17-Jan-2024,17:14:09
2024-01-17T12:14:10.640,2,42.2996683333333,-71.3534483333333,8,64.3,1.02,339.39,4.33368,17-Jan-2024,17:14:10
2024-01-17T12:14:11.575,2,42.2996783333333,-71.3534516666667,8,64.3,1.02,338.59,4.12996,17-Jan-2024,17:14:11
2024-01-17T12:14:12.761,2,42.29969,-71.3534566666667,8,64.3,1.02,337.03,4.2596,17-Jan-2024,17:14:12
2024-01-17T12:14:13.560,2,42.2997016666667,-71.35346,8,64.4,1.02,335.56,4.37072,17-Jan-2024,17:14:13
2024-01-17T12:14:14.568,2,42.2997166666667,-71.353465,8,64.5,1.02,336.75,4.42628,17-Jan-2024,17:14:14
2024-01-17T12:14:15.559,2,42.2997266666667,-71.3534666666667,8,64.5,1.02,338.91,4.33368,17-Jan-2024,17:14:15
2024-01-17T12:14:16.567,2,42.29974,-71.3534666666667,8,64.6,1.02,345.99,4.29664,17-Jan-2024,17:14:16
2024-01-17T12:14:17.748,2,42.2997483333333,-71.3534716666667,8,64.6,1.03,344.22,4.0744,17-Jan-2024,17:14:17
2024-01-17T12:14:18.563,2,42.2997566666667,-71.353475,8,64.6,1.02,343.24,3.94476,17-Jan-2024,17:14:18
2024-01-17T12:14:19.569,2,42.299765,-71.3534783333333,8,64.5,1.02,341.31,3.75956,17-Jan-2024,17:14:19
2024-01-17T12:14:20.610,2,42.2997733333333,-71.3534766666667,8,64.5,1.02,349.24,3.57436,17-Jan-2024,17:14:20
2024-01-17T12:14:21.618,2,42.2997816666667,-71.3534766666667,8,64.5,1.03,351.77,3.44472,17-Jan-2024,17:14:21
2024-01-17T12:14:22.750,2,42.29979,-71.3534766666667,8,64.4,1.03,349.84,3.3336,17-Jan-2024,17:14:22
2024-01-17T12:14:23.567,2,42.2997966666667,-71.35348,8,64.4,1.03,349.65,3.40768,17-Jan-2024,17:14:23
2024-01-17T12:14:24.567,2,42.2998016666667,-71.3534833333333,8,64.2,1.03,349.84,3.29656,17-Jan-2024,17:14:24
2024-01-17T12:14:25.599,2,42.299805,-71.35348,8,64.2,1.03,354.68,2.9632,17-Jan-2024,17:14:25
2024-01-17T12:14:26.629,2,42.2998133333333,-71.3534783333333,8,64.2,1.03,350.97,3.11136,17-Jan-2024,17:14:26
2024-01-17T12:14:27.809,2,42.29982,-71.353475,8,64.1,1.03,355.6,3.03728,17-Jan-2024,17:14:27
2024-01-17T12:14:28.620,2,42.2998283333333,-71.3534716666667,8,64.2,1.03,355.19,3.00024,17-Jan-2024,17:14:28
2024-01-17T12:14:29.631,2,42.2998316666667,-71.353465,8,64.2,1.03,353.93,2.75948,17-Jan-2024,17:14:29
2024-01-17T12:14:30.620,2,42.2998416666667,-71.3534633333333,8,64.1,1.03,353.14,2.94468,17-Jan-2024,17:14:30
2024-01-17T12:14:31.567,2,42.29985,-71.35346,8,64,1.03,353.6,3.241,17-Jan-2024,17:14:31
2024-01-17T12:14:32.779,2,42.29986,-71.3534583333333,8,63.9,1.03,356.87,3.48176,17-Jan-2024,17:14:32
2024-01-17T12:14:33.598,2,42.29987,-71.3534533333333,8,63.7,1.03,5.04,3.3336,17-Jan-2024,17:14:33
2024-01-17T12:14:34.557,2,42.2998766666667,-71.3534466666667,8,63.5,1.03,9.09,3.4262,17-Jan-2024,17:14:34
2024-01-17T12:14:35.545,2,42.299885,-71.3534383333333,8,63.4,1.03,9.81,3.38916,17-Jan-2024,17:14:35
2024-01-17T12:14:36.559,2,42.2998916666667,-71.353435,8,63.4,1.03,3.68,3.12988,17-Jan-2024,17:14:36
2024-01-17T12:14:37.736,2,42.2999066666667,-71.3534333333333,8,63.3,1.03,2.79,3.48176,17-Jan-2024,17:14:37
2024-01-17T12:14:38.569,2,42.2999133333333,-71.353435,8,63.2,1.03,354.3,3.25952,17-Jan-2024,17:14:38
2024-01-17T12:14:39.524,2,42.2999266666667,-71.353435,8,63,1.03,355.32,3.29656,17-Jan-2024,17:14:39
2024-01-17T12:14:40.550,2,42.29994,-71.353435,8,62.9,1.03,355.25,3.59288,17-Jan-2024,17:14:40
2024-01-17T12:14:41.580,2,42.2999483333333,-71.3534366666667,8,62.7,1.03,358.41,3.6114,17-Jan-2024,17:14:41
2024-01-17T12:14:42.805,2,42.2999566666667,-71.3534383333333,8,62.6,1.03,356.49,3.40768,17-Jan-2024,17:14:42
2024-01-17T12:14:43.575,2,42.2999666666667,-71.3534383333333,8,62.3,1.03,357.73,3.3336,17-Jan-2024,17:14:43
2024-01-17T12:14:44.549,2,42.2999733333333,-71.35344,8,62.1,1.03,355.19,3.0558,17-Jan-2024,17:14:44
2024-01-17T12:14:45.554,2,42.2999816666667,-71.35344,8,62.1,1.03,353.91,2.85208,17-Jan-2024,17:14:45
2024-01-17T12:14:46.592,2,42.2999916666667,-71.353435,8,62,1.03,1.36,2.81504,17-Jan-2024,17:14:46
2024-01-17T12:14:47.774,2,42.3000016666667,-71.3534316666667,8,62,1.03,358.35,2.75948,17-Jan-2024,17:14:47
2024-01-17T12:14:48.592,2,42.300015,-71.3534283333333,8,61.7,1.03,2.61,3.0558,17-Jan-2024,17:14:48
2024-01-17T12:14:49.553,2,42.3000266666667,-71.3534233333333,8,61.3,1.03,5.23,3.22248,17-Jan-2024,17:14:49
2024-01-17T12:14:50.596,2,42.3000383333333,-71.353425,8,61.3,1.03,0.85,3.16692,17-Jan-2024,17:14:50
2024-01-17T12:14:51.602,2,42.3000483333333,-71.353425,8,61.2,1.03,359.87,3.16692,17-Jan-2024,17:14:51
2024-01-17T12:14:52.795,2,42.3000683333333,-71.3534283333333,8,61,1.03,355.84,3.77808,17-Jan-2024,17:14:52
2024-01-17T12:14:53.554,2,42.3000816666667,-71.3534283333333,8,60.8,1.03,358.88,4.03736,17-Jan-2024,17:14:53
2024-01-17T12:14:54.620,2,42.3000933333333,-71.35343,8,60.7,1.03,357.01,3.94476,17-Jan-2024,17:14:54
2024-01-17T12:14:55.563,2,42.300105,-71.353435,8,60.4,1.03,356.45,4.11144,17-Jan-2024,17:14:55
2024-01-17T12:14:56.557,2,42.300115,-71.3534366666667,8,60.3,1.03,355.91,3.81512,17-Jan-2024,17:14:56
2024-01-17T12:14:57.768,2,42.3001266666667,-71.3534416666667,8,60.2,1.03,350.98,3.74104,17-Jan-2024,17:14:57
2024-01-17T12:14:58.569,2,42.30014,-71.3534466666667,8,60.2,1.03,347.79,3.64844,17-Jan-2024,17:14:58
2024-01-17T12:14:59.560,2,42.30015,-71.3534483333333,8,60.2,1.03,347.84,3.35212,17-Jan-2024,17:14:59
2024-01-17T12:15:00.550,2,42.300165,-71.35345,8,60.2,1.03,352.55,3.40768,17-Jan-2024,17:15:00
2024-01-17T12:15:01.560,2,42.3001783333333,-71.35345,8,60.3,1.03,355.96,3.40768,17-Jan-2024,17:15:01
2024-01-17T12:15:02.740,2,42.3001916666667,-71.35345,8,60.3,1.03,358.26,3.6114,17-Jan-2024,17:15:02
2024-01-17T12:15:03.556,2,42.3002066666667,-71.3534533333333,8,60.5,1.03,359.9,3.62992,17-Jan-2024,17:15:03
2024-01-17T12:15:04.604,2,42.30022,-71.3534533333333,8,60.7,1.03,0.23,3.50028,17-Jan-2024,17:15:04
2024-01-17T12:15:05.605,2,42.30023,-71.353455,8,60.9,1.03,358.59,3.31508,17-Jan-2024,17:15:05
2024-01-17T12:15:06.562,2,42.3002416666667,-71.3534566666667,8,60.9,1.03,358.82,3.25952,17-Jan-2024,17:15:06
2024-01-17T12:15:07.830,2,42.3002533333333,-71.3534583333333,8,60.9,1.03,359.19,3.241,17-Jan-2024,17:15:07
2024-01-17T12:15:08.553,2,42.3002633333333,-71.3534583333333,8,60.8,1.03,358.59,3.20396,17-Jan-2024,17:15:08
2024-01-17T12:15:09.555,2,42.3002733333333,-71.3534583333333,8,60.9,1.03,0.16,3.11136,17-Jan-2024,17:15:09
2024-01-17T12:15:10.597,2,42.3002866666667,-71.3534633333333,8,60.6,1.03,355.22,3.22248,17-Jan-2024,17:15:10
2024-01-17T12:15:11.623,2,42.3002966666667,-71.3534616666667,8,60.5,1.03,359.64,3.241,17-Jan-2024,17:15:11
2024-01-17T12:15:12.805,2,42.3003083333333,-71.35346,8,60.4,1.03,5.38,3.27804,17-Jan-2024,17:15:12
2024-01-17T12:15:13.600,2,42.3003183333333,-71.3534633333333,8,60.4,1.03,6.33,3.11136,17-Jan-2024,17:15:13
2024-01-17T12:15:14.613,2,42.3003283333333,-71.3534633333333,8,60.4,1.03,8.5,3.07432,17-Jan-2024,17:15:14
2024-01-17T12:15:15.620,2,42.3003366666667,-71.35346,8,60.5,1.03,24.24,3.01876,17-Jan-2024,17:15:15
2024-01-17T12:15:16.576,2,42.3003516666667,-71.353455,8,60.6,1.02,22.62,3.40768,17-Jan-2024,17:15:16
2024-01-17T12:15:17.758,2,42.3003616666667,-71.3534483333333,8,60.7,1.02,27.26,3.74104,17-Jan-2024,17:15:17
2024-01-17T12:15:18.577,2,42.300375,-71.3534416666667,8,60.9,1.02,25.41,4.01884,17-Jan-2024,17:15:18
2024-01-17T12:15:19.581,2,42.3003866666667,-71.353435,8,61.2,1.02,25.72,3.77808,17-Jan-2024,17:15:19
2024-01-17T12:15:20.556,2,42.3003983333333,-71.3534283333333,8,61.4,1.02,27.52,3.94476,17-Jan-2024,17:15:20
2024-01-17T12:15:21.560,2,42.30041,-71.353415,8,61.4,1.02,34.91,4.33368,17-Jan-2024,17:15:21
2024-01-17T12:15:22.744,2,42.3004183333333,-71.3534016666667,7,61.7,1.08,36.92,4.42628,17-Jan-2024,17:15:22
2024-01-17T12:15:23.558,2,42.3004283333333,-71.3533916666667,8,61.8,1.02,38.58,4.37072,17-Jan-2024,17:15:23
